"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	7	16577	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	8	15915	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	9	14243	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	10	14948	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	11	14778	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	12	16145	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	13	16305	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	14	16395	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	15	17020	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	16	16433	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	17	16929	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	18	16597	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	19	16462	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	20	16203	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	21	16493	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	22	16159	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	23	16754	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	24	17097	3
2013	"Zinshteyn"	"Δelp3_mRNA_repeat"	25	17901	3
