"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	2	6798	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	3	1607	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	4	1785	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	5	2674	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	6	3204	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	7	2965	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	8	2930	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	9	2640	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	10	2767	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	11	3041	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	12	2747	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	13	2976	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	14	2797	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	15	2907	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	16	2633	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	17	3117	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	18	2743	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	19	2815	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	20	2673	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	21	2892	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	22	2638	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	23	2721	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	24	2632	3
2015	"Sen"	"mRNA_ded1-ts_rep_1_37_deg"	25	2815	3
